url,company,price,title
http://www1.macys.com/shop/product/cultured-freshwater-pearl-diamond-1-10-ct.-t.w.-ring-in-14k-white-gold?ID=387240&CategoryID=2905&LinkType=,macys,429.00,Cultured Freshwater Pearl & Diamond (1/10 ct. t.w.) Ring in 14k White Gold
http://www1.macys.com/shop/product/cultured-freshwater-pearl-9-1-2mm-diamond-1-8-ct.-t.w.-ring-in-14k-rose-gold?ID=597564&CategoryID=2905&LinkType=,macys,799.00,Cultured Freshwater Pearl (9-1/2mm) and Diamond (1/8 ct. t.w.) Ring in 14k Rose Gold
http://www1.macys.com/shop/product/cultured-freshwater-pearl-9-mm-diamond-1-8-c.t.-t.w-ring-in-14k-white-gold?ID=2045104&CategoryID=2905&LinkType=,macys,499.00,Cultured Freshwater Pearl (9 mm) and Diamond (1/8 c.t. t.w) Ring in 14k White Gold
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-ring-diamond-accents-10k-white-gold/product.jsp?productId=3298422,zales,299.99,Cultured Freshwater Pearl and Lab-Created White Sapphire Ring with Diamond Accents in 10K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/stackable-ring-freshwater-cultured-pearl-sterling-silver-48060340499--1/100020/100020.100022.100034,kay,48.99,Stackable Ring Freshwater Cultured Pearl Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-natural-white-sapphires-sterling-silver/100020/100020.100022.100034,kay,199.99,Cultured Pearl Ring Natural White Sapphires Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-flower-frame-ring-sterling-silver/product.jsp?productId=10841678,zales,79.99,9.0-9.5mm Cultured Freshwater Pearl and Diamond Accent Flower Frame Ring in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-lab-created-white-sapphire-frame-ring-sterling-silver-size/product.jsp?productId=34263866,zales,59.99,6.5 - 7.0mm Cultured Freshwater Pearl and Lab-Created White Sapphire Frame Ring in Sterling Silver - Size 7
http://www.zales.com/pink-cultured-freshwater-pearl-lab-created-white-sapphire-ring-sterling-silver-size/product.jsp?productId=32406466,zales,149.99,7.5 - 8.0mm Pink Cultured Freshwater Pearl and Lab-Created White Sapphire Ring in Sterling Silver - Size 7
http://www.kay.com/en/kaystore/diamonds---gemstones/stackable-ring-black-cultured-pearl-sterling-silver/100020/100020.100022.100034,kay,49.99,Stackable Ring Black Cultured Pearl Sterling Silver
http://www.zales.com/black-cultured-freshwater-pearl-diamond-accent-ring-sterling-silver/product.jsp?productId=4343420,zales,79.20,Black Cultured Freshwater Pearl and Diamond Accent Ring in Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-ring-sterling-silver-white-topaz-accents/product.jsp?productId=4343600,zales,111.20,8.0-8.5mm Cultured Freshwater Pearl Ring in Sterling Silver with White Topaz Accents
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-diamond-accents-sterling-silver-48061400399/100020/100020.100022.100034,kay,119.00,Cultured Pearl Ring Diamond Accents Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-white-topaz-ring-sterling-silver-size/product.jsp?productId=49232346,zales,103.20,8.0 - 8.5mm Cultured Freshwater Pearl and White Topaz Ring in Sterling Silver - Size 7
http://www.zales.com/cultured-freshwater-pearl-diamond-frame-ring-sterling-silver/product.jsp?productId=54547896,zales,119.20,8.0 - 8.5mm Cultured Freshwater Pearl and 1/10 CT. T.W. Diamond Frame Ring in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/stackable-ring-white-cultured-pearl-sterling-silver/100020/100020.100022.100034,kay,49.99,Stackable Ring White Cultured Pearl Sterling Silver
http://www.helzberg.com/product/freshwater+cultured+pearl+ring+1753662.do?sortby=bestSellersAscend,helzberg,99.99,June Freshwater Cultured Pearl Birthstone Ring in Sterling Silver
http://www.helzberg.com/product/pearl+ring+1886901.do?sortby=bestSellersAscend&page=4,helzberg,270.00,Honora® Freshwater Cultured Pearl & 1/10 ct. tw. Diamond Ring in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-lab-created-sapphires-sterling-silver-480613506--1/100020/100020.100022.100034,kay,99.99,Cultured Pearl Ring Lab-Created Sapphires Sterling Silver
http://www.helzberg.com/product/honora+pearl+ring+1990238.do?sortby=bestSellersAscend&page=4,helzberg,269.99,Honora® Freshwater Cultured Pearl & 1/8 ct. tw. Diamond Ring in Sterling Silver
http://www.helzberg.com/product/freshwater+cultured+pearl+ring+1846677.do?sortby=bestSellersAscend&page=5,helzberg,169.99,Freshwater Cultured Pearl & 1/8 ct. tw. Diamond Ring in Sterling Silver
http://www1.macys.com/shop/product/cultured-freshwater-pearl-8mm-diamond-1-4-ct.-t.w.-ring-in-14k-white-gold?ID=1740493&CategoryID=2905&LinkType=,macys,499.00,Cultured Freshwater Pearl (8mm) and Diamond (1/4 ct. t.w.) Ring in 14k White Gold
http://www1.macys.com/shop/product/10k-white-gold-ring-cultured-freshwater-pearl-diamond-accent?ID=405053&CategoryID=2905&LinkType=,macys,489.00,"10k White Gold Ring, Cultured Freshwater Pearl & Diamond Accent"
http://www.zales.com/cultured-freshwater-pearl-white-topaz-split-shank-ring-sterling-silver/product.jsp?productId=59112536,zales,175.20,10.0 - 11.0mm Cultured Freshwater Pearl and White Topaz Split Shank Ring in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-sterling-silver-10k-yellow-gold-accent-37342460599--1/100020/100020.100022.100034,kay,149.00,Cultured Pearl Ring Sterling Silver 10K Yellow Gold Accent
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-frame-stack-ring-10k-white-gold/product.jsp?productId=12296021,zales,189.99,6.0mm Cultured Freshwater Pearl and Diamond Accent Frame Stack Ring in 10K White Gold
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-cubic-zirconia--sterling-silver-35070420999--1/100020/100020.100022.100034,kay,179.00,Cultured Pearl Ring Cubic Zirconia  Sterling Silver
http://www.zales.com/cultured-freshwater-pearl-strand-necklace/product.jsp?productId=11393520,zales,183.20,"8.0mm Cultured Freshwater Pearl Strand Necklace - 17"""
http://www.zales.com/cultured-akoya-pearl-strand-necklace-14k-white-gold-clasp/product.jsp?productId=11393519,zales,303.20,"6.0 - 6.5mm Cultured Akoya Pearl Strand Necklace with 14K White Gold Clasp - 17"""
http://www.zales.com/black-cultured-akoya-pearl-strand/product.jsp?productId=4403135,zales,415.20,"7.0-7.5mm Black Cultured Akoya Pearl Strand - 17"""
http://www.zales.com/cultured-akoya-pearl-strand-14k-white-gold-clasp/product.jsp?productId=10802941,zales,319.20,"6.5-7.0mm Cultured Akoya Pearl Strand with 14K White Gold Clasp - 17"""
http://www.zales.com/cultured-akoya-pearl-strand-necklace-14k-white-gold-clasp/product.jsp?productId=11393518,zales,463.20,"7.0 - 7.5mm Cultured Akoya Pearl Strand Necklace with 14K White Gold Clasp - 17"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-16-length/100020/100020.100022.100034,kay,399.00,"Cultured Pearl Necklace Sterling Silver 16"" Length"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-350646206--1/100020/100020.100022.100034,kay,59.99,Cultured Pearl Necklace Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-18-length-350564201--1/100020/100020.100022.100034,kay,379.99,"Cultured Pearl Necklace Sterling Silver 18"" Length"
http://www.zales.com/cultured-freshwater-pearl-strand-necklace-14k-gold-clasp/product.jsp?productId=54607136,zales,159.99,6.0 - 7.0mm Cultured Freshwater Pearl Strand Necklace with 14K Gold Clasp
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-350646408--1/100020/100020.100022.100034,kay,89.99,Cultured Pearl Necklace Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-18-length-350564504--1/100020/100020.100022.100034,kay,729.00,"Cultured Pearl Necklace Sterling Silver 18"" Length"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-ring-1-8-ct-tw-diamonds-10k-white-gold-48061300199--1/100020/100020.100022.100034,kay,429.00,Cultured Pearl Ring 1/8 ct tw Diamonds 10K White Gold
http://www.zales.com/cultured-freshwater-pearl-strand-necklace/product.jsp?productId=57273016,zales,359.99,8.0 - 9.0mm Cultured Freshwater Pearl Strand Necklace
http://www.zales.com/black-cultured-freshwater-pearl-endless-strand/product.jsp?productId=11160970&page=2&kpc=1,zales,103.20,"8.0-8.5mm Black Cultured Freshwater Pearl Endless Strand - 80"""
http://www.helzberg.com/product/pearl+necklace+2065598.do?sortby=bestSellersAscend,helzberg,215.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 18"""
http://www.zales.com/rice-shaped-cultured-freshwater-pearl-endless-strand/product.jsp?productId=11160963,zales,39.20,"7.0-8.0mm Rice-Shaped Cultured Freshwater Pearl Endless Strand - 54"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-18-length-350564100--1/100020/100020.100022.100034,kay,469.99,"Cultured Pearl Necklace Sterling Silver 18"" Length"
http://www.zales.com/pink-cultured-freshwater-pearl-strand-sterling-silver-filigree-clasp/product.jsp?productId=3147646,zales,29.99,"6.0mm Pink Cultured Freshwater Pearl Strand with Sterling Silver Filigree Clasp - 18"""
http://www.helzberg.com/product/pearl+necklace+m902401.do?sortby=bestSellersAscend,helzberg,70.00,"Honora® 7-8MM Rondelle Freshwater Cultured Pearl Necklace in Sterling Silver, 16"""
http://www.helzberg.com/product/pearl+necklace+m902402.do?sortby=bestSellersAscend,helzberg,75.00,"Honora® 7-8MM Rondelle Freshwater Cultured Pearl Necklace in Sterling Silver, 18"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-14k-yellow-gold-13-length/100020/100020.100022.100034,kay,69.99,Children's Necklace Cultured Pearl  14K Yellow Gold
http://www.helzberg.com/product/pearl+necklace+m902403.do?sortby=bestSellersAscend&page=2,helzberg,80.00,"Honora® 7-8MM Rondelle Freshwater Cultured Pearl Necklace in Sterling Silver, 20"""
http://www.helzberg.com/product/akoya+pearl+necklace+2007270.do?sortby=bestSellersAscend&page=3,helzberg,1799.00,"Akoya Cultured Pearl Strand Necklace, 18"""
http://www.kay.com/en/kaystore/diamonds---gemstones/true-culture-necklace-sterling-silver-18-length/100020/100020.100022.100034,kay,119.00,"Cultured Pearl Necklace Sterling Silver 18"" Length"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-14k-white-gold-350583605/100020/100020.100022.100034,kay,1599.00,Cultured Pearl Necklace 14K White Gold
http://www.helzberg.com/product/honora+16%22+pearl+strand+necklace+1724043.do?sortby=bestSellersAscend&page=4,helzberg,300.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 16"""
http://www.helzberg.com/product/pearl+necklace+2023902.do?sortby=bestSellersAscend&page=3,helzberg,275.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 7-8MM"
http://www.helzberg.com/product/pearl+necklace+2023909.do?sortby=bestSellersAscend&page=3,helzberg,425.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 8-9MM"
http://www.helzberg.com/product/black+pearl+2071681.do?sortby=bestSellersAscend&page=3,helzberg,199.99,"Black Akoya Cultured Pearl Strand Necklace, 18"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-14k-white-gold-350592301--1/100020/100020.100022.100034,kay,1899.00,Cultured Pearl Necklace 14K White Gold
http://www.helzberg.com/product/pearl+necklace+2065542.do?sortby=bestSellersAscend&page=3,helzberg,250.00,"Honora® Freshwater Cultured Pearl Graduated Strand Necklace, 17"""
http://www.helzberg.com/product/honora+pearl+strand+1990266.do?sortby=bestSellersAscend&page=4,helzberg,400.00,"Honora® Freshwater Cultured Pearl Necklace in 14K Gold, 6-6.5MM"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-14k-white-gold-350592503--1/100020/100020.100022.100034,kay,2299.00,Cultured Pearl Necklace 14K White Gold
http://www.helzberg.com/product/tahitian+pearl+necklace+2038953.do?sortby=bestSellersAscend&page=5,helzberg,775.00,"Honora® Black Tahitian Cultured Pearl Strand Necklace, 18"""
http://www.kay.com/en/kaystore/diamonds---gemstones/true-culture-necklace-sterling-silver-20-length/100020/100020.100022.100034,kay,139.00,"Cultured Pearl Necklace Sterling Silver 20"" Length"
http://www.helzberg.com/product/honora+18%22+pearl+strand+necklace+1724050.do?sortby=bestSellersAscend&page=4,helzberg,330.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 18"""
http://www.helzberg.com/product/pearl+necklace+2065591.do?sortby=bestSellersAscend&page=5,helzberg,750.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 18"""
http://www.helzberg.com/product/necklace+2071597.do?sortby=bestSellersAscend&page=6,helzberg,399.99,"Akoya Cultured Pearl Strand Necklace, 18"""
http://www1.macys.com/shop/product/childrens-pearl-necklace-14k-gold-cultured-freshwater-pearl-strand-5-6mm?ID=670236&CategoryID=2905&LinkType=,macys,59.00,"Children's Pearl Necklace, 14k Gold Cultured Freshwater Pearl Strand (5-6mm)"
http://www.helzberg.com/product/pearl+necklace+2065598.do?sortby=bestSellersAscend&page=5,helzberg,215.00,"Honora® Freshwater Cultured Pearl Strand Necklace, 18"""
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-16-length-35068500699--1/100020/100020.100022.100034,kay,119.00,"Cultured Pearl Necklace Sterling Silver 16"" Length"
http://www.bluenile.com/akoya-pearl-necklace_40942?elem=img&track=product,bluenile,1045,Classic Akoya Cultured Pearl Strand Necklace
http://www.bluenile.com/freshwater-cultured-pearl-necklace-100-inch_35892?elem=img&track=product,bluenile,625,"Freshwater Cultured Pearl Wrap-Around Necklace - 100"" Long"
http://www1.macys.com/shop/product/belle-de-mer-pearl-necklace-14k-gold-cultured-tahitian-black-pearl-strand-8-9mm?ID=521036&CategoryID=2905&LinkType=,macys,949.00,"Belle de Mer Pearl Necklace, 14k Gold Cultured Tahitian Black Pearl Strand (8-9mm)"
http://www.bluenile.com/akoya-pearl-necklace-18k-white-gold_40941?elem=img&track=product,bluenile,745,Classic Akoya Cultured Pearl Strand Necklace
http://www.bluenile.com/akoya-pearl-necklace_40940?elem=img&track=product,bluenile,545,Classic Akoya Cultured Pearl Strand Necklace
http://www.bluenile.com/akoya-cultured-pearl-strand-necklace-18k-white-gold_41001?elem=img&track=product,bluenile,1645,Classic Akoya Cultured Pearl Strand Necklace
http://www.bluenile.com/akoya-pearl-necklace-yellow-gold_50553?elem=img&track=product,bluenile,745,Classic Akoya Cultured Pearl Strand Necklace
http://www.bluenile.com/tahitian-pearl-necklace_40802?elem=img&track=product,bluenile,4490,Tahitian Cultured Pearl Strand Necklace
http://www.bluenile.com/freshwater-pearl-strand_6577?elem=img&track=product,bluenile,175,Freshwater Cultured Pearl Strand
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-bracelet-sterling-silver-350564403--1/100020/100020.100022.100034,kay,239.99,Cultured Pearl Bracelet Sterling Silver
http://www.bluenile.com/freshwater-cultured-pearl-strand-14k-white-gold_40763?elem=img&track=product,bluenile,275,Freshwater Cultured Pearl Strand Necklace
http://www.bluenile.com/tahitian-cultured-pearl-strand-necklace-18k-white-gold-_40801?elem=img&track=product,bluenile,3290,Tahitian Cultured Pearl Strand Necklace
http://www.bluenile.com/freshwater-pearl-strand_4653?elem=img&track=product,bluenile,135,Freshwater Cultured Pearl Strand
http://www.kay.com/en/kaystore/diamonds---gemstones/true-culture-bracelet-sterling-silver-75-length/100020/100020.100022.100034,kay,79.99,"Cultured Pearl Bracelet Sterling Silver 7.5"" Length"
http://www.helzberg.com/product/bracelet+m902404.do?sortby=bestSellersAscend,helzberg,50.00,"Honora® 7-8MM Rondelle Freshwater Cultured Pearl Bracelet in Sterling Silver, 7.5"""
http://www.kay.com/en/kaystore/diamonds---gemstones/freshwater-cultured-pearl-stretch-bracelet/100020/100020.100022.100034,kay,39.99,Freshwater Cultured Pearl Stretch Bracelet
http://www.helzberg.com/product/pearl+bracelet+1906867.do?sortby=bestSellersAscend,helzberg,150.00,Honora® Freshwater Cultured Pearl Toggle Bracelet in Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-bracelet-sterling-silver-350583403/100020/100020.100022.100034,kay,479.00,Cultured Pearl Bracelet Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/freshwater-cultured-pearl-stretch-bracelet-350674800--1/100020/100020.100022.100034,kay,59.99,Freshwater Cultured Pearl Stretch Bracelet
http://www.bluenile.com/freshwater-cultured-pearl-strand-14k-white-gold_52496?elem=img&track=product,bluenile,275,Freshwater Cultured Pearl Strand Necklace
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-bracelet-sterling-silver-350674406/100020/100020.100022.100034,kay,109.00,Cultured Pearl Bracelet Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-bracelet-sterling-silver-350564302--1/100020/100020.100022.100034,kay,349.00,Cultured Pearl Bracelet Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/freshwater-cultured-pearl-stretch-bracelet-350675207--1/100020/100020.100022.100034,kay,69.99,Freshwater Cultured Pearl Stretch Bracelet
http://www.helzberg.com/product/honora+pallini++pearl+bracelet+1750707.do?sortby=bestSellersAscend&page=4,helzberg,245.00,"Honora® Pallini Freshwater Cultured Pearl Bracelet in Sterling Silver, 8-9.5MM"
http://www.bluenile.com/freshwater-strand-yellow-gold_51094?elem=img&track=product,bluenile,175,Freshwater Cultured Pearl Strand
http://www.helzberg.com/product/honora+pearl+bracelet+1777978.do?sortby=bestSellersAscend&page=4,helzberg,180.00,"Honora® Freshwater Cultured Pearl Strand Bracelet, 6-6.5MM"
http://www.bluenile.com/freshwater-pearl-strand-cultured-necklace-14k-white-gold_52497?elem=img&track=product,bluenile,450,Freshwater Cultured Pearl Strand Necklace
http://www.helzberg.com/product/pearl+bracelet+2071590.do?sortby=bestSellersAscend&page=6,helzberg,329.99,Akoya Cultured Pearl Bracelet in 14K Gold
http://www.bluenile.com/freshwater-pearl-strand-14k-yellow-gold_51095?elem=img&track=product,bluenile,135,Freshwater Cultured Pearl Strand
http://www1.macys.com/shop/product/belle-de-mer-pearl-bracelet-8-14k-gold-aa-akoya-cultured-pearl-strand-7-7-1-2mm?ID=544314&CategoryID=2905&LinkType=,macys,484.50,"Belle de Mer Pearl Bracelet, 8"" 14k Gold AA Akoya Cultured Pearl Strand (7-7-1/2mm)"
http://www1.macys.com/shop/product/tahitian-pearl-bracelet-in-14k-white-gold-8mm?ID=1491196&CategoryID=2905&LinkType=,macys,1149.00,Tahitian Pearl Bracelet in 14k White Gold (8mm)
http://www1.macys.com/shop/product/belle-de-mer-aa-cultured-freshwater-pearl-strand-bracelet-7-1-2-8-1-2mm-in-14k-gold?ID=548684&CategoryID=2905&LinkType=,macys,149.00,Belle de Mer AA+ Cultured Freshwater Pearl Strand Bracelet (7-1/2-8-1/2mm) in 14k Gold
http://www.bluenile.com/pink-freshwater-pearl-strand_49250?elem=img&track=product,bluenile,195,Pink Freshwater Cultured Pearl Strand
http://www1.macys.com/shop/product/belle-de-mer-pearl-bracelet-7-1-2-14k-gold-a-akoya-cultured-pearl-strand-6-6-1-2mm?ID=544363&CategoryID=2905&LinkType=,macys,179.00,"Belle de Mer Pearl Bracelet, 7-1/2"" 14k Gold A+ Akoya Cultured Pearl Strand (6-6-1/2mm)"
http://www1.macys.com/shop/product/belle-de-mer-pearl-bracelet-7-1-2-14k-gold-a-akoya-cultured-pearl-strand-8-8-1-2mm?ID=544341&CategoryID=2905&LinkType=,macys,849.00,"Belle de Mer Pearl Bracelet, 7-1/2"" 14k Gold A+ Akoya Cultured Pearl Strand (8-8-1/2mm)"
http://www.bluenile.com/akoya-cultured-pearl-bracelet-18k-white-gold_40934?elem=img&track=product,bluenile,425,Classic Akoya Cultured Pearl Bracelet
http://www1.macys.com/shop/product/pearl-bracelet-14k-gold-cultured-freshwater-pearl-strand-6-6-1-2mm?ID=534485&CategoryID=2905&LinkType=,macys,109.50,"Pearl Bracelet, 14k Gold Cultured Freshwater Pearl Strand (6-6-1/2mm)"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-necklace-sterling-silver-360593305/100020/100020.100022.100034,kay,149.00,Cultured Pearl Necklace Sterling Silver
http://www1.macys.com/shop/product/unwritten-cultured-freshwater-pearl-pendant-necklace-in-sterling-silver-8mm?ID=1819122&CategoryID=2905&LinkType=,macys,25.00,Unwritten Cultured Freshwater Pearl Pendant Necklace in Sterling Silver (8mm)
http://www.zales.com/cultured-freshwater-pearl-pendant-sterling-silver/product.jsp?productId=21069416,zales,47.20,"9.5mm Cultured Freshwater Pearl Pendant in Sterling Silver - 16"""
http://www.bluenile.com/freshwater-pearl-bracelet-14k-white-gold_4654?elem=img&track=product,bluenile,170,Freshwater Cultured Pearl Bracelet
http://www.bluenile.com/freshwater-cultured-pearl-bracelet-14k-white-gold_6560?elem=img&track=product,bluenile,220,Freshwater Cultured Pearl Bracelet
http://www.bluenile.com/akoya-cultured-pearl-bracelet-18k-white-gold_40935?elem=img&track=product,bluenile,525,Classic Akoya Cultured Pearl Bracelet
http://www.zales.com/pink-cultured-freshwater-pearl-lab-created-white-sapphire-stud-earrings-14k-white-gold/product.jsp?productId=49816946,zales,223.20,9.0 - 9.5mm Pink Cultured Freshwater Pearl and Lab-Created White Sapphire Stud Earrings in 14K White Gold
http://www.zales.com/cultured-freshwater-pearl-diamond-accent-stud-earrings-14k-gold/product.jsp?productId=57273006,zales,299.99,6.0mm Cultured Freshwater Pearl and Diamond Accent Stud Earrings in 14K Gold
http://www.bluenile.com/floating-tahitian-pearl-pendant-14k-white-gold_40566?elem=img&track=product,bluenile,270,Tahitian Cultured Pearl Floating Pendant
http://www.helzberg.com/product/earrings+2086125.do?sortby=bestSellersAscend&page=6,helzberg,179.99,Honora® Freshwater Cultured Pearl & 1/8 ct. tw. Diamond Earrings in Sterling Silver
http://www.helzberg.com/product/diamond+%26+freshwater+pearl+earrings++2069490.do?sortby=bestSellersAscend&page=5,helzberg,279.99,Freshwater Cultured Pearl & Diamond Earrings in 14K Gold
http://www.bluenile.com/floating-freshwater-cultured-pearl-pendant-14k-white-gold_40561?elem=img&track=product,bluenile,245,Freshwater Cultured Pearl Floating Pendant
http://www.helzberg.com/product/earrings+2105544.do?sortby=bestSellersAscend,helzberg,100.00,Honora® Freshwater Cultured Pearl & Diamond Stud Earrings in Sterling Silver
http://www.bluenile.com/akoya-cultured-pearl-bracelet-18k-white-gold_50519?elem=img&track=product,bluenile,1495,Akoya Cultured Pearl and Diamond Bracelet
http://www.zales.com/cultured-freshwater-pearl-earrings-14k-white-gold-diamond-accents/product.jsp?productId=2088003,zales,239.99,Cultured Freshwater Pearl Earrings in 14K White Gold with Diamond Accents
http://www.bluenile.com/akoya-pearl-necklace_8163?elem=img&track=product,bluenile,2370,Premier Akoya Cultured Pearl Strand Necklace
http://www.helzberg.com/product/akoya+cultured+pearl+earrings+1901820.do?sortby=bestSellersAscend&page=2,helzberg,99.99,Akoya Cultured Pearl & Diamond Earrings in 14K Gold
http://www.helzberg.com/product/pearl+diamond+earrings+2010301.do?sortby=bestSellersAscend&page=3,helzberg,99.99,"Akoya Cultured Pearl & Diamond Earrings in 14K Gold, 5.5MM"
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-natural-white-sapphires-sterling-silver/100020/100020.100022.100034,kay,259.00,Cultured Pearl Earrings Natural White Sapphires Sterling Silver
http://www.kay.com/en/kaystore/diamonds---gemstones/cultured-pearl-earrings-14k-yellow-gold-393086309/100020/100020.100022.100034,kay,59.99,Cultured Pearl Earrings 14K Yellow Gold
http://www.zales.com/cultured-freshwater-pearl-white-topaz-stud-earrings-sterling-silver/product.jsp?productId=59111616,zales,87.20,12.0 - 13.0mm Cultured Freshwater Pearl and White Topaz Stud Earrings in Sterling Silver
http://www.helzberg.com/product/akoya+pearl+earrings+2009706.do?sortby=bestSellersAscend&page=2,helzberg,299.99,"Akoya Cultured Pearl & Diamond Earrings in 14K Gold, 7-7.5MM"
http://www.helzberg.com/product/earrings+2105544.do?sortby=bestSellersAscend&page=5,helzberg,100.00,Honora® Freshwater Cultured Pearl & Diamond Stud Earrings in Sterling Silver
http://www.bluenile.com/akoya-pearl-necklace_7358?elem=img&track=product,bluenile,3170,Premier Akoya Cultured Pearl Strand Necklace
http://www.helzberg.com/product/honora+pearl+earrings+1724120.do?sortby=bestSellersAscend&page=4,helzberg,275.00,"Honora® Freshwater Cultured Pearl & Diamond Earrings in 14K Gold, 6-6.5MM"
http://www.helzberg.com/product/pendant+2088645.do?sortby=bestSellersAscend&page=6,helzberg,59.99,Children's Freshwater Cultured Pearl & Cubic Zirconia Earrings in 14K Gold
http://www.helzberg.com/product/earrings+2086363.do?sortby=bestSellersAscend&page=6,helzberg,229.99,Black Freshwater Cultured Pearl & Diamond Stud Earrings in 14K Gold
